0.01,0.01,0.337815000000001,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
0.01,0.01,0.285374999999999,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
0.01,0.01,0.21347,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
0.01,0.01,0.139970000000001,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.0421249999999998
0.01,0.01,0.126099999999999,0.01,0.01,0.060920000000001,0.01,0.01,0.01,0.01,0.11526
0.01,0.01,0.142570000000001,0.01,0.01,0.15183,0.01,0.01,0.01,0.01,0.1966
0.01,0.01,0.167739999999999,0.01,0.01,0.19079,0.01,0.01,0.01,0.01,0.26085
0.01,0.01,0.183,0.01,0.01,0.17883,0.01,0.01,0.01,0.01,0.29913
0.01,0.01,0.18125,0.01,0.01,0.165160000000001,0.01,0.01,0.01,0.01,0.32305
0.01,0.01,0.168219999999999,0.01,0.01,0.17336,0.01,0.01,0.01,0.01,0.316215
0.01,0.01,0.146780000000001,0.01,0.01,0.183955000000001,0.01,0.01,0.01,0.01,0.3087
0.01,0.01,0.135245,0.01,0.01,0.158325,0.01,0.0153150000000005,0.01,0.01,0.28956
0.01,0.01,0.121880000000001,0.01,0.01,0.0370000000000005,0.01,0.0498749999999995,0.01,0.01,0.26632
0.01,0.01,0.0934500000000003,0.01,0.01,0.01,0.01,0.0943399999999997,0.01,0.01,0.26837
0.01,0.01,0.0726950000000011,0.01,0.01,0.01,0.01,0.11174,0.01,0.01,0.28409
0.01,0.01,0.0713599999999997,0.01,0.01,0.01,0.01,0.122370000000001,0.01,0.01,0.29981
0.01,0.01,0.0846450000000004,0.01,0.01,0.01,0.01,0.136869999999999,0.01,0.01,0.318265
0.01,0.01,0.11442,0.01,0.01,0.01,0.01,0.16249,0.01,0.01,0.33467
0.01,0.01,0.126469999999999,0.01,0.01,0.01,0.01,0.190035,0.01,0.01,0.346975
0.01,0.01,0.154200000000001,0.01,0.01,0.01,0.01,0.194145000000001,0.01,0.01,0.344924999999999
0.01,0.01,0.192465,0.01,0.01,0.01,0.01,0.18472,0.01,0.01,0.331255
0.01,0.01,0.18307,0.01,0.01,0.01,0.01,0.197529999999999,0.01,0.01,0.31485
0.01,0.01,0.140795000000001,0.01,0.01,0.01,0.01,0.185685000000001,0.01,0.01,0.308015
0.01,0.01,0.139825000000001,0.01,0.01,0.01,0.01,0.178434999999999,0.01,0.01,0.29913
0.01,0.01,0.0858699999999999,0.01,0.01,0.01,0.01,0.17578,0.01,0.01,0.264955
0.01,0.01,0.0102800000000002,0.01,0.01,0.01,0.01,0.151369999999999,0.01,0.01,0.232825
0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.108354999999999,0.01,0.01,0.218475
0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.0945800000000008,0.01,0.01,0.199335
0.01,0.01,0.01,0.01,0.0505999999999995,0.01,0.01,0.0967550000000006,0.01,0.01,0.17883
0.01,0.01,0.01,0.01,0.11778,0.01,0.01,0.04625,0.01,0.01,0.164475
0.01,0.01,0.01,0.01,0.176745000000001,0.01,0.01,0.01,0.01,0.01,0.15149
0.01,0.01,0.01,0.01,0.214445000000001,0.01,0.01,0.01,0.01,0.01,0.146704999999999
0.01,0.01,0.01,0.01,0.241849999999999,0.01,0.01,0.01,0.01,0.01,0.150805
0.01,0.01,0.01,0.01,0.293325,0.01,0.01,0.01,0.01,0.01,0.160375
0.01,0.01,0.01,0.01,0.3448,0.01,0.01,0.01,0.01,0.01,0.175410000000001
0.01,0.01,0.01,0.01,0.386849999999999,0.01,0.01,0.01,0.01,0.01,0.189765
0.01,0.01,0.01,0.01,0.380564999999999,0.01,0.01,0.01,0.01,0.01,0.197285000000001
0.01,0.01,0.01,0.01,0.366065000000001,0.01,0.026065000000001,0.01,0.01,0.01,0.199335
0.01,0.01,0.01,0.01,0.386605,0.01,0.0742499999999996,0.01,0.01,0.01,0.22326
0.01,0.01,0.01,0.01,0.374525000000001,0.01,0.09202,0.01,0.01,0.01,0.261535
0.01,0.0631649999999991,0.01,0.01,0.362925,0.01,0.100564999999999,0.01,0.01,0.01,0.27999
0.01,0.118744999999999,0.01,0.01,0.345764999999999,0.01,0.113209999999999,0.01,0.01,0.01,0.288875
0.01,0.149195,0.01,0.01,0.33489,0.01,0.13645,0.01,0.01,0.01,0.28956
0.0331999999999994,0.20913,0.01,0.0626299999999992,0.324984999999999,0.01,0.159349999999999,0.01,0.01,0.01,0.28819
0.0916799999999989,0.241510000000001,0.01,0.0780099999999993,0.324259999999999,0.01,0.16721,0.01,0.01,0.01,0.294345
0.10473,0.290325,0.01,0.123805,0.313865000000001,0.01,0.175070000000001,0.01,0.01,0.01,0.32852
0.13566,0.327539999999999,0.01,0.168235,0.300815,0.01,0.17712,0.01,0.01,0.01,0.35996
0.180609999999999,0.375875000000001,0.01,0.189765,0.29816,0.01,0.191134999999999,0.01,0.01,0.01,0.378415
